Timestamp,Temperature,Aerosol Optical Depth,Clearsky DNI,Dew Point,Cloud Type,Clearsky GHI,DHI,Clearsky DHI,DNI,Relative Humidity,Pressure,Wind Speed,Wind Direction,Precipitable Water,zenith,azimuth,elevation,Best_Tilt,Azimuth_Bin,Zenith_Bin,Predicted_Energy,Date,Year,Month,Day,Hour,DayOfWeek,DayOfYear,WeekOfYear
2017-01-01 00:30:00,13.0,0.758,0,-1.2,0,0,0,0,0,37.58,984,1.2,77,1.2,106.542,107.834,-16.542,0,105,106,0.0,2017-01-01,2017,1,1,0,6,1,52
2017-01-01 01:30:00,12.5,0.743,0,-1.3,0,0,0,0,0,38.37,984,1.1,84,1.1,94.043,113.788,-4.043,0,110,94,0.0,2017-01-01,2017,1,1,1,6,1,52
2017-01-01 02:30:00,12.1,0.725,0,-1.4,0,0,0,0,0,39.2,984,0.9,93,1.1,82.157,120.811,7.843,0,120,82,0.0,2017-01-01,2017,1,1,2,6,1,52
2017-01-01 03:30:00,11.8,0.702,0,-1.4,0,0,0,0,0,40.06,984,0.8,108,1.1,71.211,129.46,18.789,0,125,70,0.0,2017-01-01,2017,1,1,3,6,1,52
2017-01-01 04:30:00,11.6,0.677,0,-1.3,0,0,0,0,0,40.83,984,0.8,116,1.1,61.722,140.409,28.278,0,140,60,0.0,2017-01-01,2017,1,1,4,6,1,52
2017-01-01 05:30:00,11.1,0.287,0,4.7,0,0,0,0,0,64.81,985,1.1,139,1.4,54.471,154.269,35.529,0,150,54,0.0,2017-01-01,2017,1,1,5,6,1,52
2017-01-01 06:30:00,11.9,0.285,0,4.7,0,0,0,0,0,61.46,986,1.3,142,1.3,50.442,170.946,39.558,0,170,50,0.0,2017-01-01,2017,1,1,6,6,1,52
2017-01-01 07:30:00,14.1,0.28,271,4.9,0,101,59,59,271,53.9,986,1.5,143,1.3,50.418,188.878,39.582,47,185,50,30.302,2017-01-01,2017,1,1,7,6,1,52
2017-01-01 08:30:00,17.4,0.272,531,4.9,0,294,111,111,531,43.61,987,1.2,156,1.3,54.404,205.583,35.596,50,205,54,86.988,2017-01-01,2017,1,1,8,6,1,52
2017-01-01 09:30:00,21.3,0.262,672,4.6,0,471,137,137,672,33.57,987,1.1,234,1.3,61.623,219.48,28.377,54,215,60,136.439,2017-01-01,2017,1,1,9,6,1,52
2017-01-01 10:30:00,24.6,0.256,746,4.1,0,603,153,153,746,26.54,986,1.7,305,1.3,71.091,230.463,18.909,62,230,70,171.757,2017-01-01,2017,1,1,10,6,1,52
2017-01-01 11:30:00,26.4,0.434,664,3.8,0,646,208,208,664,23.39,985,2.4,315,1.2,82.025,239.138,7.975,71,235,82,181.592,2017-01-01,2017,1,1,11,6,1,52
2017-01-01 12:30:00,26.9,0.439,660,3.8,0,644,209,209,660,22.6,985,2.8,319,1.2,93.904,246.183,-3.904,90,245,92,183.635,2017-01-01,2017,1,1,12,6,1,52
2017-01-01 13:30:00,26.8,0.442,626,3.6,0,574,198,198,626,22.48,984,3.1,323,1.2,106.397,252.154,-16.397,90,250,106,157.447,2017-01-01,2017,1,1,13,6,1,52
2017-01-01 14:30:00,26.0,0.472,534,3.5,0,441,178,178,534,23.35,984,3.1,328,1.2,119.296,257.5,-29.296,90,255,118,110.321,2017-01-01,2017,1,1,14,6,1,52
2017-01-01 15:30:00,23.6,0.474,399,3.6,0,270,135,135,399,27.19,984,2.2,334,1.2,132.459,262.653,-42.459,90,260,132,57.69,2017-01-01,2017,1,1,15,6,1,52
2017-01-01 16:30:00,20.0,0.479,173,5.2,0,84,58,58,173,37.94,984,1.4,343,1.2,145.778,268.252,-55.778,0,265,144,12.338,2017-01-01,2017,1,1,16,6,1,52
2017-01-01 17:30:00,17.5,0.481,0,5.2,0,0,0,0,0,44.26,985,1.3,175,1.2,159.129,276.047,-69.129,0,275,158,0.0,2017-01-01,2017,1,1,17,6,1,52
2017-01-01 18:30:00,16.5,0.486,0,5.2,0,0,0,0,0,47.27,986,1.3,6,1.3,172.012,298.355,-82.012,0,295,172,0.0,2017-01-01,2017,1,1,18,6,1,52
2017-01-01 19:30:00,15.6,0.498,0,5.3,0,0,0,0,0,50.28,987,1.3,17,1.3,172.219,60.671,-82.219,0,60,172,0.0,2017-01-01,2017,1,1,19,6,1,52
2017-01-01 20:30:00,14.7,0.518,0,5.5,0,0,0,0,0,53.91,987,1.3,27,1.3,159.363,83.735,-69.363,0,80,158,0.0,2017-01-01,2017,1,1,20,6,1,52
2017-01-01 21:30:00,13.8,0.544,0,5.7,0,0,0,0,0,58.28,987,1.3,36,1.3,146.011,91.606,-56.011,0,90,146,0.0,2017-01-01,2017,1,1,21,6,1,52
2017-01-01 22:30:00,12.9,0.574,0,6.0,0,0,0,0,0,62.88,987,1.2,44,1.3,132.688,97.22,-42.688,0,95,132,0.0,2017-01-01,2017,1,1,22,6,1,52
2017-01-01 23:30:00,12.1,0.605,0,6.2,0,0,0,0,0,67.24,987,1.1,48,1.3,119.518,102.372,-29.518,0,100,118,0.0,2017-01-01,2017,1,1,23,6,1,52
2017-01-02 00:30:00,11.6,0.632,0,6.4,0,0,0,0,0,70.32,987,0.9,50,1.3,106.608,107.708,-16.608,0,105,106,0.0,2017-01-02,2017,1,2,0,0,2,1
2017-01-02 01:30:00,11.1,0.647,0,6.5,0,0,0,0,0,73.39,987,0.9,50,1.4,94.099,113.661,-4.099,0,110,94,0.0,2017-01-02,2017,1,2,1,0,2,1
2017-01-02 02:30:00,10.6,0.654,0,6.6,0,0,0,0,0,76.23,987,0.9,48,1.4,82.199,120.678,7.801,0,120,82,0.0,2017-01-02,2017,1,2,2,0,2,1
2017-01-02 03:30:00,10.1,0.664,0,6.6,0,0,0,0,0,78.9,987,0.9,44,1.3,71.234,129.315,18.766,0,125,70,0.0,2017-01-02,2017,1,2,3,0,2,1
2017-01-02 04:30:00,9.8,0.684,0,6.6,0,0,0,0,0,80.71,987,0.9,42,1.3,61.72,140.251,28.28,0,140,60,0.0,2017-01-02,2017,1,2,4,0,2,1
2017-01-02 05:30:00,9.0,0.708,0,6.7,0,0,0,0,0,85.48,988,0.9,37,1.3,54.437,154.103,35.563,0,150,54,0.0,2017-01-02,2017,1,2,5,0,2,1
2017-01-02 06:30:00,9.6,0.727,0,6.7,0,0,0,0,0,82.37,989,1.1,38,1.3,50.372,170.79,39.628,0,170,50,0.0,2017-01-02,2017,1,2,6,0,2,1
2017-01-02 07:30:00,11.6,0.729,115,6.8,0,79,61,61,115,72.45,990,1.3,40,1.3,50.315,188.757,39.685,43,185,50,23.776,2017-01-02,2017,1,2,7,0,2,1
2017-01-02 08:30:00,14.9,0.705,300,6.9,0,262,158,158,300,58.8,990,1.6,38,1.3,54.278,205.508,35.722,45,205,54,77.477,2017-01-02,2017,1,2,8,0,2,1
2017-01-02 09:30:00,18.9,0.669,437,6.9,3,434,45,217,0,45.71,990,2.2,37,1.3,61.487,219.446,28.513,48,215,60,124.511,2017-01-02,2017,1,2,9,0,2,1
2017-01-02 10:30:00,21.7,0.638,523,6.6,3,559,89,243,0,37.61,990,2.6,34,1.3,70.952,230.458,19.048,55,230,70,156.836,2017-01-02,2017,1,2,10,0,2,1
2017-01-02 11:30:00,23.0,0.676,539,6.2,3,622,154,266,0,33.9,989,2.6,25,1.3,81.886,239.153,8.114,64,235,80,171.842,2017-01-02,2017,1,2,11,0,2,1
2017-01-02 12:30:00,23.6,0.651,550,5.9,3,623,268,261,31,31.81,988,2.6,14,1.3,93.766,246.212,-3.766,86,245,92,178.774,2017-01-02,2017,1,2,12,0,2,1
2017-01-02 13:30:00,23.7,0.629,523,5.5,1,556,241,241,523,30.8,988,2.5,5,1.4,106.263,252.197,-16.263,90,250,106,154.52,2017-01-02,2017,1,2,13,0,2,1
2017-01-02 14:30:00,23.1,0.744,405,5.1,0,420,220,220,405,31.06,988,2.3,181,1.4,119.165,257.558,-29.165,90,255,118,106.427,2017-01-02,2017,1,2,14,0,2,1
2017-01-02 15:30:00,21.2,0.748,283,5.0,0,251,155,155,283,34.57,988,1.6,356,1.4,132.33,262.731,-42.33,0,260,132,36.693,2017-01-02,2017,1,2,15,0,2,1
2017-01-02 16:30:00,18.1,0.768,105,6.2,0,72,56,56,105,45.68,988,1.1,353,1.4,145.651,268.36,-55.651,0,265,144,10.654,2017-01-02,2017,1,2,16,0,2,1
2017-01-02 17:30:00,16.1,0.795,0,5.6,0,0,0,0,0,49.85,989,1.2,178,1.4,159.001,276.212,-69.001,0,275,158,0.0,2017-01-02,2017,1,2,17,0,2,1
2017-01-02 18:30:00,15.2,0.813,0,5.5,0,0,0,0,0,52.43,990,1.2,7,1.4,171.872,298.511,-81.872,0,295,170,0.0,2017-01-02,2017,1,2,18,0,2,1
2017-01-02 19:30:00,14.5,0.827,0,5.5,0,0,0,0,0,54.85,991,1.2,18,1.4,172.259,59.667,-82.259,0,55,172,0.0,2017-01-02,2017,1,2,19,0,2,1
2017-01-02 20:30:00,13.9,0.828,0,5.5,0,0,0,0,0,57.08,991,1.2,32,1.4,159.44,83.398,-69.44,0,80,158,0.0,2017-01-02,2017,1,2,20,0,2,1
2017-01-02 21:30:00,13.3,0.819,0,5.6,0,0,0,0,0,59.4,991,1.2,46,1.4,146.092,91.396,-56.092,0,90,146,0.0,2017-01-02,2017,1,2,21,0,2,1
2017-01-02 22:30:00,12.8,0.803,0,5.6,0,0,0,0,0,61.39,990,1.1,58,1.3,132.765,97.057,-42.765,0,95,132,0.0,2017-01-02,2017,1,2,22,0,2,1
2017-01-02 23:30:00,12.2,0.784,0,5.6,0,0,0,0,0,64.03,990,1.1,70,1.3,119.589,102.231,-29.589,0,100,118,0.0,2017-01-02,2017,1,2,23,0,2,1
2017-01-03 00:30:00,11.7,0.766,0,5.6,0,0,0,0,0,66.34,990,1.1,81,1.3,106.671,107.574,-16.671,0,105,106,0.0,2017-01-03,2017,1,3,0,1,3,1
2017-01-03 01:30:00,11.3,0.753,0,5.7,0,0,0,0,0,68.22,989,1.1,88,1.4,94.151,113.527,-4.151,0,110,94,0.0,2017-01-03,2017,1,3,1,1,3,1
2017-01-03 02:30:00,10.9,0.745,0,5.7,0,0,0,0,0,70.3,989,1.0,87,1.4,82.236,120.539,7.764,0,120,82,0.0,2017-01-03,2017,1,3,2,1,3,1
2017-01-03 03:30:00,10.4,0.737,0,5.7,0,0,0,0,0,72.84,989,1.0,82,1.5,71.251,129.165,18.749,0,125,70,0.0,2017-01-03,2017,1,3,3,1,3,1
2017-01-03 04:30:00,10.2,0.729,0,5.8,0,0,0,0,0,73.95,989,0.9,80,1.5,61.712,140.089,28.288,0,140,60,0.0,2017-01-03,2017,1,3,4,1,3,1
2017-01-03 05:30:00,9.6,0.722,0,5.8,0,0,0,0,0,77.11,990,0.9,71,1.6,54.396,153.934,35.604,0,150,54,0.0,2017-01-03,2017,1,3,5,1,3,1
2017-01-03 06:30:00,10.0,0.716,0,5.8,0,0,0,0,0,75.18,991,0.8,65,1.6,50.294,170.634,39.706,0,170,50,0.0,2017-01-03,2017,1,3,6,1,3,1
2017-01-03 07:30:00,11.6,0.707,118,5.9,0,78,60,60,118,68.01,991,0.9,61,1.7,50.204,188.638,39.796,43,185,50,23.481,2017-01-03,2017,1,3,7,1,3,1
2017-01-03 08:30:00,14.6,0.681,305,5.9,0,259,155,155,305,56.08,992,1.1,68,1.7,54.146,205.438,35.854,45,205,54,76.707,2017-01-03,2017,1,3,8,1,3,1
2017-01-03 09:30:00,18.4,0.643,445,6.2,3,432,60,211,0,44.7,992,1.7,81,1.6,61.345,219.417,28.655,49,215,60,124.748,2017-01-03,2017,1,3,9,1,3,1
2017-01-03 10:30:00,21.3,0.595,539,6.3,3,559,106,233,0,37.69,991,2.0,93,1.6,70.808,230.459,19.192,55,230,70,157.196,2017-01-03,2017,1,3,10,1,3,1
2017-01-03 11:30:00,22.9,0.509,614,6.0,3,635,192,229,5,33.44,990,1.9,99,1.6,81.743,239.174,8.257,68,235,80,179.137,2017-01-03,2017,1,3,11,1,3,1
2017-01-03 12:30:00,24.0,0.472,634,5.2,3,637,217,217,10,29.7,988,1.6,102,1.6,93.627,246.249,-3.627,90,245,92,183.821,2017-01-03,2017,1,3,12,1,3,1
2017-01-03 13:30:00,24.5,0.443,620,4.2,3,575,278,200,84,26.93,987,1.3,99,1.5,106.127,252.248,-16.127,90,250,106,159.402,2017-01-03,2017,1,3,13,1,3,1
2017-01-03 14:30:00,24.2,0.406,569,3.4,0,451,169,169,569,25.85,987,1.0,90,1.5,119.032,257.624,-29.032,90,255,118,113.931,2017-01-03,2017,1,3,14,1,3,1
2017-01-03 15:30:00,22.8,0.398,441,3.1,0,278,127,127,441,27.44,987,0.7,69,1.5,132.201,262.818,-42.201,90,260,132,59.833,2017-01-03,2017,1,3,15,1,3,1
2017-01-03 16:30:00,20.6,0.395,209,4.9,0,92,60,60,209,35.64,987,0.6,44,1.5,145.523,268.481,-55.523,0,265,144,13.481,2017-01-03,2017,1,3,16,1,3,1
2017-01-03 17:30:00,18.8,0.392,0,3.9,0,0,0,0,0,37.24,988,0.9,33,1.5,158.871,276.395,-68.871,0,275,158,0.0,2017-01-03,2017,1,3,17,1,3,1
2017-01-03 18:30:00,17.6,0.384,0,3.8,0,0,0,0,0,39.85,988,1.0,37,1.5,171.73,298.71,-81.73,0,295,170,0.0,2017-01-03,2017,1,3,18,1,3,1
2017-01-03 19:30:00,16.6,0.373,0,3.7,0,0,0,0,0,42.33,989,1.1,47,1.5,172.291,58.612,-82.291,0,55,172,0.0,2017-01-03,2017,1,3,19,1,3,1
2017-01-03 20:30:00,15.8,0.362,0,3.7,0,0,0,0,0,44.55,989,1.1,60,1.4,159.514,83.04,-69.514,0,80,158,0.0,2017-01-03,2017,1,3,20,1,3,1
2017-01-03 21:30:00,15.0,0.352,0,3.8,0,0,0,0,0,46.94,988,1.1,76,1.4,146.168,91.174,-56.168,0,90,146,0.0,2017-01-03,2017,1,3,21,1,3,1
2017-01-03 22:30:00,14.4,0.342,0,3.8,0,0,0,0,0,48.85,988,1.1,93,1.4,132.838,96.885,-42.838,0,95,132,0.0,2017-01-03,2017,1,3,22,1,3,1
2017-01-03 23:30:00,13.7,0.334,0,3.8,0,0,0,0,0,51.11,988,1.1,111,1.4,119.656,102.081,-29.656,0,100,118,0.0,2017-01-03,2017,1,3,23,1,3,1
2017-01-04 00:30:00,12.9,0.328,0,3.7,0,0,0,0,0,53.76,987,1.1,129,1.3,106.729,107.434,-16.729,0,105,106,0.0,2017-01-04,2017,1,4,0,2,4,1
2017-01-04 01:30:00,12.1,0.326,0,3.7,0,0,0,0,0,56.6,987,1.1,145,1.3,94.197,113.388,-4.197,0,110,94,0.0,2017-01-04,2017,1,4,1,2,4,1
2017-01-04 02:30:00,11.3,0.329,0,3.7,1,0,0,0,0,59.5,987,1.1,157,1.3,82.268,120.394,7.732,0,120,82,0.0,2017-01-04,2017,1,4,2,2,4,1
2017-01-04 03:30:00,10.5,0.333,0,3.6,0,0,0,0,0,62.49,986,1.1,167,1.3,71.263,129.011,18.737,0,125,70,0.0,2017-01-04,2017,1,4,3,2,4,1
2017-01-04 04:30:00,10.1,0.337,0,3.6,0,0,0,0,0,64.16,986,1.2,172,1.3,61.697,139.923,28.303,0,135,60,0.0,2017-01-04,2017,1,4,4,2,4,1
2017-01-04 05:30:00,9.3,0.341,0,3.7,0,0,0,0,0,67.96,987,1.2,181,1.3,54.348,153.763,35.652,0,150,54,0.0,2017-01-04,2017,1,4,5,2,4,1
2017-01-04 06:30:00,10.2,0.344,0,3.8,0,0,0,0,0,64.45,988,1.5,184,1.3,50.209,170.477,39.791,0,170,50,0.0,2017-01-04,2017,1,4,6,2,4,1
2017-01-04 07:30:00,12.8,0.346,232,4.1,0,96,60,60,232,55.59,989,2.0,187,1.3,50.087,188.522,39.913,47,185,50,28.955,2017-01-04,2017,1,4,7,2,4,1
2017-01-04 08:30:00,16.5,0.344,479,4.2,0,286,122,122,479,43.91,989,2.2,186,1.3,54.008,205.373,35.992,49,205,54,84.843,2017-01-04,2017,1,4,8,2,4,1
2017-01-04 09:30:00,20.8,0.336,619,4.1,3,463,121,156,0,33.44,989,1.9,186,1.3,61.198,219.396,28.802,53,215,60,134.199,2017-01-04,2017,1,4,9,2,4,1
2017-01-04 10:30:00,24.2,0.327,697,3.3,3,596,180,174,3,25.69,988,1.6,204,1.3,70.66,230.468,19.34,60,230,70,169.226,2017-01-04,2017,1,4,10,2,4,1
2017-01-04 11:30:00,26.0,0.39,687,2.8,3,655,319,200,116,22.31,987,1.4,228,1.3,81.598,239.203,8.402,71,235,80,184.68,2017-01-04,2017,1,4,11,2,4,1
2017-01-04 12:30:00,26.9,0.382,692,2.5,0,657,198,198,692,20.66,986,1.4,240,1.3,93.485,246.294,-3.485,90,245,92,187.431,2017-01-04,2017,1,4,12,2,4,1
2017-01-04 13:30:00,27.2,0.368,669,2.2,0,590,185,185,669,19.9,985,1.4,243,1.3,105.989,252.306,-15.989,90,250,104,161.909,2017-01-04,2017,1,4,13,2,4,1
2017-01-04 14:30:00,26.7,0.425,560,2.0,0,453,174,174,560,20.21,985,1.3,244,1.3,118.899,257.698,-28.899,90,255,118,113.441,2017-01-04,2017,1,4,14,2,4,1
2017-01-04 15:30:00,25.2,0.413,437,2.3,0,282,132,132,437,22.54,985,0.8,242,1.2,132.071,262.915,-42.071,90,260,132,60.24,2017-01-04,2017,1,4,15,2,4,1
2017-01-04 16:30:00,23.1,0.398,211,4.6,0,95,62,62,211,30.1,985,0.4,183,1.2,145.395,268.615,-55.395,0,265,144,13.784,2017-01-04,2017,1,4,16,2,4,1
2017-01-04 17:30:00,21.6,0.375,0,3.5,0,0,0,0,0,30.44,986,0.5,119,1.2,158.741,276.598,-68.741,0,275,158,0.0,2017-01-04,2017,1,4,17,2,4,1
2017-01-04 18:30:00,20.1,0.35,0,3.0,0,0,0,0,0,32.3,986,0.9,111,1.2,171.585,298.951,-81.585,0,295,170,0.0,2017-01-04,2017,1,4,18,2,4,1
2017-01-04 19:30:00,18.7,0.326,0,2.9,0,0,0,0,0,34.95,987,1.1,117,1.2,172.315,57.51,-82.315,0,55,172,0.0,2017-01-04,2017,1,4,19,2,4,1
2017-01-04 20:30:00,17.5,0.307,0,2.8,0,0,0,0,0,37.43,987,1.2,127,1.2,159.583,82.66,-69.583,0,80,158,0.0,2017-01-04,2017,1,4,20,2,4,1
2017-01-04 21:30:00,16.3,0.294,0,2.7,0,0,0,0,0,40.23,987,1.2,137,1.2,146.241,90.938,-56.241,0,90,146,0.0,2017-01-04,2017,1,4,21,2,4,1
2017-01-04 22:30:00,15.1,0.284,0,2.7,0,0,0,0,0,43.2,987,1.2,146,1.2,132.908,96.704,-42.908,0,95,132,0.0,2017-01-04,2017,1,4,22,2,4,1
2017-01-04 23:30:00,14.2,0.278,0,2.6,0,0,0,0,0,45.53,986,1.1,155,1.1,119.718,101.924,-29.718,0,100,118,0.0,2017-01-04,2017,1,4,23,2,4,1
2017-01-05 00:30:00,13.5,0.274,0,2.5,0,0,0,0,0,47.45,986,1.0,167,1.1,106.783,107.287,-16.783,0,105,106,0.0,2017-01-05,2017,1,5,0,3,5,1
2017-01-05 01:30:00,13.0,0.271,0,2.5,0,0,0,0,0,48.77,986,1.0,180,1.1,94.239,113.243,-4.239,0,110,94,0.0,2017-01-05,2017,1,5,1,3,5,1
2017-01-05 02:30:00,12.7,0.268,0,2.4,0,0,0,0,0,49.49,986,1.0,195,1.1,82.294,120.244,7.706,0,120,82,0.0,2017-01-05,2017,1,5,2,3,5,1
2017-01-05 03:30:00,12.5,0.265,0,2.3,0,0,0,0,0,49.93,986,0.9,207,1.1,71.268,128.851,18.732,0,125,70,0.0,2017-01-05,2017,1,5,3,3,5,1
2017-01-05 04:30:00,12.3,0.26,0,2.3,0,0,0,0,0,50.55,986,0.9,212,1.1,61.675,139.753,28.325,0,135,60,0.0,2017-01-05,2017,1,5,4,3,5,1
2017-01-05 05:30:00,11.9,0.255,0,2.3,0,0,0,0,0,52.0,987,0.9,209,1.1,54.293,153.59,35.707,0,150,54,0.0,2017-01-05,2017,1,5,5,3,5,1
2017-01-05 06:30:00,12.3,0.248,0,2.4,0,0,0,0,0,50.83,988,0.8,201,1.1,50.116,170.321,39.884,0,170,50,0.0,2017-01-05,2017,1,5,6,3,5,1
2017-01-05 07:30:00,14.3,0.242,303,3.0,0,103,56,56,303,46.54,988,1.1,192,1.1,49.962,188.409,40.038,48,185,48,30.915,2017-01-05,2017,1,5,7,3,5,1
2017-01-05 08:30:00,17.7,0.234,571,2.8,0,301,105,105,571,36.97,988,1.4,180,1.1,53.864,205.314,36.136,50,205,52,89.016,2017-01-05,2017,1,5,8,3,5,1
2017-01-05 09:30:00,21.8,0.226,711,2.8,0,483,129,129,711,28.63,988,1.5,175,1.1,61.047,219.381,28.953,54,215,60,139.82,2017-01-05,2017,1,5,9,3,5,1
2017-01-05 10:30:00,25.3,0.218,785,2.3,0,618,142,142,785,22.46,987,1.7,180,1.1,70.508,230.483,19.492,61,230,70,175.328,2017-01-05,2017,1,5,10,3,5,1
2017-01-05 11:30:00,27.2,0.291,759,1.7,0,675,172,172,759,19.12,986,1.7,184,1.1,81.45,239.239,8.55,73,235,80,190.598,2017-01-05,2017,1,5,11,3,5,1
2017-01-05 12:30:00,27.9,0.276,769,1.1,0,679,168,168,769,17.59,985,1.7,182,1.1,93.342,246.345,-3.342,90,245,92,192.955,2017-01-05,2017,1,5,12,3,5,1
2017-01-05 13:30:00,28.1,0.263,749,0.5,0,612,156,156,749,16.71,984,1.7,180,1.1,105.85,252.372,-15.85,90,250,104,167.452,2017-01-05,2017,1,5,13,3,5,1
2017-01-05 14:30:00,27.7,0.198,738,0.0,0,492,122,122,738,16.53,983,1.6,180,1.1,118.764,257.781,-28.764,90,255,118,122.871,2017-01-05,2017,1,5,14,3,5,1
2017-01-05 15:30:00,26.0,0.192,618,-0.1,0,312,97,97,618,18.14,983,1.1,178,1.1,131.94,263.022,-41.94,90,260,130,66.572,2017-01-05,2017,1,5,15,3,5,1
2017-01-05 16:30:00,23.9,0.188,362,3.0,0,113,55,55,362,25.57,983,0.6,167,1.1,145.266,268.761,-55.266,0,265,144,16.344,2017-01-05,2017,1,5,16,3,5,1
2017-01-05 17:30:00,22.7,0.185,0,1.2,0,0,0,0,0,24.28,984,0.6,145,1.0,158.61,276.818,-68.61,0,275,158,0.0,2017-01-05,2017,1,5,17,3,5,1
2017-01-05 18:30:00,21.9,0.184,0,0.7,0,0,0,0,0,24.58,984,0.6,125,1.0,171.437,299.231,-81.437,0,295,170,0.0,2017-01-05,2017,1,5,18,3,5,1
2017-01-05 19:30:00,20.8,0.182,0,0.6,0,0,0,0,0,25.98,985,0.7,122,1.0,172.331,56.363,-82.331,0,55,172,0.0,2017-01-05,2017,1,5,19,3,5,1
2017-01-05 20:30:00,19.3,0.181,0,0.6,0,0,0,0,0,28.65,985,0.9,130,1.0,159.648,82.259,-69.648,0,80,158,0.0,2017-01-05,2017,1,5,20,3,5,1
2017-01-05 21:30:00,17.9,0.18,0,0.8,0,0,0,0,0,31.62,984,1.0,141,1.0,146.31,90.689,-56.31,0,90,146,0.0,2017-01-05,2017,1,5,21,3,5,1
2017-01-05 22:30:00,16.5,0.179,0,0.9,0,0,0,0,0,34.68,984,1.2,152,1.0,132.973,96.512,-42.973,0,95,132,0.0,2017-01-05,2017,1,5,22,3,5,1
2017-01-05 23:30:00,14.8,0.18,0,0.9,0,0,0,0,0,38.9,984,1.2,166,1.0,119.777,101.759,-29.777,0,100,118,0.0,2017-01-05,2017,1,5,23,3,5,1
2017-01-06 00:30:00,13.5,0.181,0,1.0,0,0,0,0,0,42.6,983,1.2,184,1.0,106.832,107.134,-16.832,0,105,106,0.0,2017-01-06,2017,1,6,0,4,6,1
2017-01-06 01:30:00,12.4,0.183,0,1.1,0,0,0,0,0,46.1,983,1.2,204,1.0,94.276,113.092,-4.276,0,110,94,0.0,2017-01-06,2017,1,6,1,4,6,1
2017-01-06 02:30:00,11.6,0.186,0,1.2,0,0,0,0,0,48.81,983,1.2,224,1.0,82.315,120.089,7.685,0,120,82,0.0,2017-01-06,2017,1,6,2,4,6,1
2017-01-06 03:30:00,10.9,0.19,0,1.2,0,0,0,0,0,51.27,983,1.1,241,1.1,71.268,128.687,18.732,0,125,70,0.0,2017-01-06,2017,1,6,3,4,6,1
2017-01-06 04:30:00,10.7,0.196,0,1.3,0,0,0,0,0,52.29,983,1.1,249,1.1,61.647,139.579,28.353,0,135,60,0.0,2017-01-06,2017,1,6,4,4,6,1
2017-01-06 05:30:00,10.4,0.207,0,1.4,0,0,0,0,0,53.84,984,1.1,253,1.1,54.23,153.414,35.77,0,150,54,0.0,2017-01-06,2017,1,6,5,4,6,1
2017-01-06 06:30:00,11.4,0.222,0,1.6,0,0,0,0,0,50.86,985,1.0,243,1.1,50.017,170.165,39.983,0,170,50,0.0,2017-01-06,2017,1,6,6,4,6,1
2017-01-06 07:30:00,13.9,0.245,296,2.3,0,102,57,57,296,45.55,985,1.3,228,1.1,49.831,188.298,40.169,47,185,48,30.643,2017-01-06,2017,1,6,7,4,6,1
2017-01-06 08:30:00,17.4,0.275,533,2.1,0,296,113,113,533,35.93,986,1.6,214,1.1,53.714,205.259,36.286,49,205,52,87.542,2017-01-06,2017,1,6,8,4,6,1
2017-01-06 09:30:00,21.7,0.305,642,2.5,0,470,151,151,642,28.22,985,2.1,223,1.2,60.891,219.372,29.109,53,215,60,135.848,2017-01-06,2017,1,6,9,4,6,1
2017-01-06 10:30:00,25.3,0.332,694,2.9,0,600,179,179,694,23.43,985,3.0,240,1.2,70.353,230.505,19.647,59,230,70,169.216,2017-01-06,2017,1,6,10,4,6,1
2017-01-06 11:30:00,26.8,0.288,753,3.0,0,676,175,175,753,21.55,983,3.6,241,1.3,81.299,239.282,8.701,73,235,80,191.262,2017-01-06,2017,1,6,11,4,6,1
2017-01-06 12:30:00,27.4,0.298,744,3.4,0,675,180,180,744,21.33,982,3.8,243,1.4,93.196,246.404,-3.196,90,245,92,192.234,2017-01-06,2017,1,6,12,4,6,1
2017-01-06 13:30:00,27.5,0.3,708,3.9,0,605,172,172,708,22.05,981,3.8,245,1.5,105.71,252.446,-15.71,90,250,104,166.054,2017-01-06,2017,1,6,13,4,6,1
2017-01-06 14:30:00,27.0,0.368,585,4.7,0,464,170,170,585,23.92,981,3.4,247,1.6,118.628,257.873,-28.628,90,255,118,116.357,2017-01-06,2017,1,6,14,4,6,1
2017-01-06 15:30:00,25.0,0.362,451,5.5,0,291,133,133,451,28.5,981,2.2,248,1.7,131.808,263.138,-41.808,90,260,130,62.469,2017-01-06,2017,1,6,15,4,6,1
2017-01-06 16:30:00,21.9,0.361,212,7.2,0,102,68,68,212,38.78,981,1.2,249,1.7,145.136,268.919,-55.136,0,265,144,14.87,2017-01-06,2017,1,6,16,4,6,1
2017-01-06 17:30:00,20.3,0.365,0,7.3,0,0,0,0,0,42.91,982,1.2,252,1.8,158.479,277.057,-68.479,0,275,158,0.0,2017-01-06,2017,1,6,17,4,6,1
2017-01-06 18:30:00,20.0,0.36,0,7.3,0,0,0,0,0,43.76,983,1.1,259,1.8,171.286,299.549,-81.286,0,295,170,0.0,2017-01-06,2017,1,6,18,4,6,1
2017-01-06 19:30:00,19.3,0.353,0,7.2,0,0,0,0,0,45.41,983,1.0,273,1.9,172.338,55.177,-82.338,0,55,172,0.0,2017-01-06,2017,1,6,19,4,6,1
2017-01-06 20:30:00,18.2,0.355,0,7.0,0,0,0,0,0,48.09,983,1.1,290,1.9,159.708,81.836,-69.708,0,80,158,0.0,2017-01-06,2017,1,6,20,4,6,1
